  Verrucomicrobia Chlamydiae stramenopiles Aquificae Actinobacteria Chlorobi Diplomonadida Lobosea Euglenozoa unclassified Cyanobacteria Lentisphaerae Rhodophyta candidate Viridiplantae Mycetozoa Thermotogales Dictyoglomi artificial ssDNA Pelobiontida Nitrospirae Deinococcus-Thermus Proteobacteria Tenericutes Acidobacteria Spirochaetes Plasmodiophorida Firmicutes dsDNA Chloroflexi Planctomycetes Fungi environmental plasmids Cryptophyta Fusobacteria Korarchaeota ssRNA Crenarchaeota Alveolata Entamoebidae Jakobidae Nanoarchaeota Bacteroidetes Rhizaria dsRNA Parabasalidea Metazoa Acanthamoebidae Thermotogae Glaucocystophyceae Fibrobacteres Euryarchaeota Spirochaetales
862 2 248 3420 44 37 1319 76 207 443 307 2 1381 133 7 1 10 174 653 21 6130 3450 16 1 1 8 0 4 3179 39 2 0 19 2 117 2 15577 6 13 1 315 75 285 2 250 5046 4 38 397 1 586 6 2 5117 81 0 
863 1 244 3464 50 42 1306 82 224 429 296 2 1338 143 6 0 15 212 631 20 6230 3393 18 2 0 8 1 3 3151 41 1 1 19 1 127 3 15665 7 8 0 295 75 277 3 239 5152 5 35 405 2 585 4 0 4960 80 2 
864 1 278 3479 50 33 1314 90 218 416 281 2 1347 146 1 2 9 197 619 19 6103 3414 21 2 1 6 0 7 3136 42 2 1 23 2 132 2 15638 5 13 0 302 86 295 1 250 5154 5 47 380 0 558 5 2 5064 65 2 
865 2 265 3444 43 35 1304 92 215 444 305 2 1311 138 3 2 8 193 630 22 6137 3399 22 2 0 4 1 7 3213 40 2 0 22 2 119 1 15630 6 14 1 325 78 301 2 249 5072 5 42 382 0 567 4 1 5130 69 2 
866 2 249 3511 45 48 1312 99 217 418 278 2 1346 129 4 3 11 190 636 20 6108 3423 22 3 1 7 1 3 3160 45 0 1 26 1 128 2 15593 6 12 1 313 82 299 3 230 5127 5 40 390 0 579 4 2 5084 77 1 
867 1 244 3505 47 42 1280 90 201 422 303 0 1378 122 4 1 10 194 642 17 6093 3482 23 3 1 12 0 4 3172 32 1 0 17 2 121 3 15609 4 14 0 302 75 290 2 259 5057 3 34 417 2 563 6 1 5055 91 0 
868 0 250 3454 45 45 1292 90 211 428 302 0 1377 136 4 2 9 186 641 21 6172 3395 17 1 0 6 0 4 3201 35 0 0 22 0 131 3 15658 5 14 0 298 70 285 2 236 5084 6 40 352 0 586 1 2 5082 72 0 
869 2 249 3382 42 46 1264 81 202 457 282 2 1393 120 4 2 16 205 624 23 6187 3426 20 2 1 8 1 7 3135 36 3 1 19 1 136 2 15520 5 14 0 319 76 293 2 275 5113 5 39 370 2 571 3 2 5192 81 1 
870 1 260 3416 53 43 1323 96 215 442 290 0 1348 133 5 2 12 188 653 19 6143 3402 18 3 1 10 0 7 3160 46 1 1 21 2 128 3 15684 3 17 0 311 70 268 2 251 5101 3 34 389 1 599 3 1 5042 66 1 
871 3 251 3483 51 41 1306 83 208 438 296 1 1368 133 6 0 10 180 623 19 6098 3413 20 1 0 5 0 4 3120 37 1 0 24 2 126 1 15711 4 8 1 292 77 290 2 258 5107 6 43 399 1 562 4 2 5084 69 1 
872 2 278 3496 47 34 1251 90 195 445 284 1 1358 128 4 2 11 184 629 26 6033 3430 17 2 0 10 0 7 3171 42 3 1 20 0 115 2 15665 5 19 0 313 65 288 2 245 5141 3 43 394 2 595 7 1 5087 75 1 
873 3 243 3434 46 39 1342 88 215 444 290 2 1325 149 1 1 10 208 652 17 6069 3373 22 1 0 8 1 3 3147 43 0 1 21 1 121 2 15608 6 10 1 287 77 287 2 262 5160 6 38 398 1 595 4 1 5110 85 2 
874 1 258 3376 47 40 1303 88 220 408 291 2 1358 135 2 1 11 192 623 22 6134 3481 22 0 1 8 1 7 3148 44 2 1 22 0 125 1 15737 2 15 0 303 79 292 2 245 5097 4 41 402 2 560 5 1 5077 76 1 
875 1 270 3413 46 50 1297 92 220 419 309 0 1354 144 3 1 10 183 626 26 6167 3413 19 1 0 3 1 6 3131 33 1 1 24 2 124 3 15623 3 17 1 286 77 293 0 245 5113 2 34 406 1 601 4 2 5139 68 2 
876 0 266 3489 53 46 1303 89 221 413 290 0 1342 123 4 2 11 190 642 19 6168 3499 14 2 1 7 1 3 3170 41 2 1 25 1 137 3 15628 4 14 0 287 78 248 1 262 5109 3 37 396 0 555 5 1 5006 62 0 
877 3 258 3424 43 39 1278 79 223 435 285 0 1406 127 4 1 12 183 605 24 6131 3487 21 3 0 6 1 5 3177 46 3 0 22 2 122 2 15664 6 12 0 293 73 268 2 267 5132 3 43 381 2 576 4 1 5012 84 1 
878 2 255 3452 44 40 1275 98 212 426 285 1 1366 138 1 1 11 196 607 19 6260 3381 17 1 0 6 1 5 3076 41 1 0 19 2 121 2 15772 6 10 1 311 76 283 1 248 5012 5 42 400 0 551 5 2 5089 81 0 
879 1 262 3469 44 40 1323 94 229 437 299 2 1406 126 3 2 10 192 618 25 6180 3446 22 1 0 7 1 5 3141 40 1 0 16 1 130 2 15497 6 14 0 282 76 273 1 245 5110 2 39 398 0 575 3 0 5129 81 1 
880 2 254 3472 52 42 1324 89 221 443 281 2 1343 139 5 2 8 207 662 23 6180 3485 23 2 1 5 1 7 3101 37 1 1 21 1 120 1 15480 3 12 0 291 79 276 2 257 5132 6 37 355 0 582 5 2 5099 88 1 
881 1 261 3434 54 39 1307 86 213 448 285 2 1387 135 2 2 13 200 618 26 6174 3487 24 1 0 9 1 7 3132 41 1 0 21 0 126 0 15623 3 12 0 292 70 286 2 257 5071 5 35 380 0 565 5 0 5047 68 1 
882 3 240 3455 47 36 1291 84 212 436 270 1 1346 125 4 1 11 194 618 20 6164 3435 18 1 1 7 0 5 3130 49 2 1 16 1 116 2 15635 6 12 1 319 78 284 2 254 5091 4 31 413 2 580 5 2 5167 77 1 
883 0 240 3453 48 43 1304 88 231 415 286 2 1361 145 3 1 10 194 614 22 6135 3437 24 3 1 7 1 2 3117 38 3 0 22 2 122 2 15666 2 14 0 313 76 264 2 261 5110 5 43 409 2 585 4 2 5053 82 1 
884 1 245 3456 40 40 1322 89 211 404 298 2 1372 137 3 3 11 193 625 23 6138 3461 21 2 1 7 1 6 3205 37 1 0 24 1 120 2 15611 4 12 1 295 75 280 2 252 5121 6 37 383 1 582 5 0 5022 90 1 
885 2 256 3463 49 36 1276 103 218 401 289 2 1311 125 3 2 11 190 610 21 6210 3456 18 2 1 10 0 6 3145 40 1 1 20 1 126 3 15542 6 11 0 307 74 286 1 240 5112 7 37 397 1 587 4 1 5192 82 1 
886 1 242 3513 44 37 1281 90 213 429 299 1 1366 133 3 1 11 200 648 20 6163 3445 17 2 1 4 1 3 3138 46 2 1 22 2 123 1 15521 3 8 1 325 71 284 2 245 5066 5 45 385 1 592 5 0 5146 78 1 
887 3 264 3430 52 33 1313 90 182 442 301 2 1344 135 6 2 9 192 652 21 6215 3468 22 2 0 9 0 7 3136 35 2 1 21 1 134 1 15606 6 6 1 306 80 279 0 252 5117 3 40 398 1 570 6 1 4994 76 1 
888 1 257 3409 41 46 1238 88 235 432 282 2 1329 141 5 1 11 196 643 16 6093 3469 20 2 0 9 1 3 3161 37 2 1 27 1 121 0 15715 4 13 1 311 82 305 0 234 5119 4 33 391 1 546 6 2 5098 69 2 
889 3 252 3436 42 39 1299 89 205 439 306 1 1362 133 3 1 13 207 642 22 6148 3503 17 1 0 7 0 8 3130 45 3 1 18 1 110 1 15575 2 9 1 284 70 285 1 224 5139 4 40 401 2 574 5 2 5103 72 0 
890 1 267 3482 50 37 1277 90 201 431 284 1 1354 135 7 3 9 194 646 23 6219 3441 23 1 1 7 0 4 3162 45 1 0 24 2 121 2 15490 6 14 1 284 83 271 0 257 5138 3 48 400 2 587 6 1 5089 67 1 
891 2 244 3496 45 42 1334 82 216 445 299 1 1368 120 6 1 13 211 629 18 6048 3492 24 0 1 7 0 8 3127 37 1 0 24 1 123 2 15491 6 15 1 291 71 278 1 263 5061 4 43 405 1 601 4 2 5204 79 2 
892 2 256 3398 44 36 1289 82 226 450 304 2 1350 125 2 2 10 185 617 24 6177 3460 17 3 1 7 1 3 3142 38 1 0 20 1 119 2 15732 5 12 1 286 80 295 2 244 5080 6 34 401 2 585 5 1 5020 79 0 
893 1 221 3435 41 43 1279 89 196 455 303 2 1390 130 6 2 12 171 625 22 6159 3455 20 1 1 6 1 7 3090 39 3 1 16 1 126 1 15672 3 11 0 317 69 285 3 260 5139 4 43 376 1 579 6 2 5055 72 2 
894 2 253 3452 54 45 1301 87 206 423 312 2 1362 130 5 1 7 207 634 23 6084 3421 12 2 0 5 1 4 3210 36 3 1 20 2 124 2 15611 6 14 1 311 75 280 1 249 5130 4 41 378 1 581 5 2 5072 82 2 
895 1 255 3505 40 40 1266 88 211 422 320 1 1357 137 4 3 5 195 660 25 6114 3435 15 1 1 11 0 7 3151 37 1 0 21 1 121 2 15643 6 10 0 302 70 263 2 262 5120 6 43 378 1 596 5 1 5030 81 2 
896 1 256 3384 40 44 1272 88 219 457 294 1 1353 132 5 3 15 187 652 24 6155 3409 21 1 1 6 1 6 3186 34 2 0 20 1 123 1 15631 5 10 1 295 72 290 2 271 5179 4 38 385 2 609 4 1 5033 71 0 
897 3 243 3551 49 40 1278 86 219 427 287 1 1348 136 5 2 12 183 623 18 6110 3400 18 2 0 9 1 3 3106 32 1 0 21 1 115 2 15733 4 11 0 297 72 281 2 233 5170 4 39 377 2 561 3 1 5081 80 0 
898 2 251 3467 52 41 1265 96 199 398 307 1 1336 132 4 2 10 193 661 24 6145 3444 21 0 1 7 1 5 3188 37 3 0 19 1 122 1 15609 6 6 1 312 69 296 1 249 5115 6 42 390 2 551 4 0 5112 80 1 
899 3 250 3431 51 49 1307 90 212 438 298 0 1363 130 2 3 8 204 622 18 6187 3462 19 1 1 11 1 5 3167 38 0 1 24 2 123 2 15521 5 11 0 303 84 279 1 261 5104 5 36 381 1 584 5 1 5079 72 1 
900 2 230 3383 52 37 1308 98 221 412 305 1 1360 139 6 1 9 199 641 17 6287 3487 21 2 0 6 1 4 3173 33 0 1 23 2 128 1 15578 2 14 1 306 68 270 1 255 5090 5 45 422 1 581 5 0 4967 71 2 
901 3 278 3446 48 38 1332 99 227 403 278 1 1319 125 6 1 9 182 622 20 6117 3482 15 1 0 7 0 4 3175 37 1 0 24 0 134 3 15589 6 10 1 297 75 258 2 261 5144 6 45 389 2 597 6 0 5082 78 1 
902 3 273 3406 47 39 1309 79 208 442 296 1 1353 127 2 2 13 187 599 24 6086 3459 16 2 0 9 0 6 3167 34 2 0 25 0 135 0 15736 4 11 0 310 80 289 2 270 5139 3 33 365 0 556 5 1 5074 76 1 
903 1 263 3461 40 43 1319 81 217 403 321 0 1357 133 3 1 9 224 627 20 6121 3443 23 2 1 7 1 7 3124 37 1 1 17 0 134 3 15683 5 13 1 309 78 280 2 259 5095 2 37 404 1 582 2 2 5018 73 1 
904 1 249 3482 41 49 1316 83 221 410 314 1 1327 129 5 2 9 176 618 25 6154 3411 21 0 0 8 0 5 3165 36 2 0 27 1 124 3 15702 6 8 1 311 79 285 0 256 5103 4 36 412 1 589 5 1 5015 74 1 
905 0 240 3485 47 37 1325 99 214 433 282 2 1303 138 5 2 12 208 638 21 6156 3429 16 2 1 9 0 7 3116 38 1 0 24 1 135 2 15550 3 10 0 308 74 288 2 265 5127 5 45 383 0 579 5 1 5122 91 1 
906 1 261 3477 44 34 1327 87 198 406 301 1 1321 136 5 2 8 194 636 23 6128 3500 17 1 1 9 1 6 3178 43 0 0 20 0 123 1 15487 4 12 1 308 87 286 2 232 5112 4 42 393 2 559 6 2 5171 71 1 
907 1 260 3464 48 41 1305 89 207 419 287 0 1319 126 4 2 13 180 650 17 6158 3482 17 0 0 7 0 6 3154 40 2 1 28 0 115 3 15691 3 10 1 324 68 296 1 250 5023 4 41 403 0 592 5 1 5066 64 1 
908 1 270 3432 39 43 1305 82 206 436 288 2 1328 129 6 2 14 193 643 20 6148 3438 20 3 1 11 0 4 3127 34 3 0 21 1 115 1 15702 6 13 0 313 87 274 3 261 5096 3 45 392 1 572 2 0 5064 73 0 
909 2 265 3507 46 46 1305 86 220 424 290 0 1334 129 3 2 11 195 643 18 6128 3457 18 2 1 9 1 6 3147 37 1 1 23 2 124 2 15558 6 12 0 299 69 272 2 251 5169 6 38 413 2 558 4 1 5056 65 2 
910 1 245 3556 47 44 1308 82 214 441 298 2 1320 133 6 2 8 193 643 24 6192 3501 16 1 0 6 1 5 3094 33 2 1 19 0 121 1 15561 6 12 0 304 76 291 2 258 5041 4 41 403 2 579 0 1 5073 72 1 
911 2 250 3459 48 40 1290 88 222 434 305 0 1335 136 1 3 12 210 596 19 6149 3438 23 3 1 9 1 6 3199 36 2 0 21 2 126 1 15778 4 10 1 294 78 275 1 249 5066 4 52 391 0 548 4 1 4964 79 2 
912 2 265 3506 49 44 1263 89 211 447 290 2 1357 129 6 0 13 201 638 25 6163 3474 19 2 0 9 0 7 3148 39 2 0 30 1 129 2 15573 5 11 1 312 82 282 2 242 5145 4 41 392 1 553 6 1 5024 78 1 
913 2 249 3463 48 31 1293 87 229 457 292 1 1362 129 3 3 11 187 647 24 6127 3444 18 3 0 7 1 4 3172 41 2 1 22 0 131 2 15624 5 15 0 294 75 275 3 265 5103 3 41 367 1 574 4 2 5034 75 1 
914 2 254 3429 39 44 1297 91 206 410 293 0 1330 135 4 2 8 204 625 25 6132 3458 16 2 0 10 1 5 3191 36 2 1 26 1 122 1 15507 5 16 0 317 81 309 3 269 5150 3 39 400 1 554 4 0 5133 72 0 
915 3 262 3482 53 45 1281 79 218 442 300 1 1362 141 5 1 8 198 613 17 6145 3444 24 1 0 10 0 5 3170 44 0 1 19 2 115 0 15582 4 10 1 302 81 286 1 265 5129 5 32 384 1 548 6 1 5077 79 0 
916 2 246 3479 48 50 1282 84 216 421 302 1 1359 128 5 0 10 203 622 26 6099 3453 21 1 0 10 0 5 3175 38 2 0 24 1 119 2 15653 4 15 0 314 80 280 2 236 5102 5 39 378 2 580 6 2 5060 70 1 
917 1 256 3508 48 36 1289 103 226 447 291 2 1364 133 3 0 12 216 634 26 6099 3481 22 0 0 8 1 5 3146 42 2 1 25 1 137 3 15539 4 16 0 286 78 282 1 253 5095 3 41 380 2 595 3 2 5076 75 0 
918 2 255 3472 53 41 1346 84 202 429 295 1 1365 136 3 1 10 193 608 19 6087 3483 24 0 1 7 1 6 3130 41 1 1 25 1 132 1 15685 4 10 1 313 77 287 1 246 5002 4 42 388 2 580 4 0 5104 75 0 
919 3 240 3485 44 45 1276 84 206 406 293 2 1352 116 3 3 16 204 649 24 6180 3459 18 2 1 7 0 4 3170 44 2 1 24 1 127 3 15570 6 12 0 295 79 300 3 262 5021 5 45 411 1 574 2 0 5092 74 2 
920 0 240 3407 45 45 1335 91 224 411 292 1 1338 137 5 2 13 187 633 27 6074 3520 20 2 0 5 0 4 3158 40 3 0 19 1 124 1 15690 4 14 1 310 82 280 1 246 5040 4 42 390 1 591 3 1 5096 86 1 
921 2 274 3473 48 30 1279 84 216 418 306 0 1355 135 6 1 10 195 632 21 6141 3438 20 2 1 8 1 6 3149 40 1 0 19 2 121 1 15655 6 11 0 301 70 294 3 243 5000 4 42 407 1 574 4 2 5121 83 0 
922 1 242 3421 44 36 1282 94 227 415 313 2 1399 150 4 3 11 200 635 19 6083 3481 14 1 1 11 1 6 3100 41 3 1 26 2 133 3 15534 5 15 0 316 76 285 0 255 5151 4 41 416 0 563 3 1 5147 77 1 
923 1 245 3489 49 38 1274 95 202 420 294 1 1350 136 3 0 10 182 654 19 6188 3456 24 3 1 9 0 7 3223 47 2 1 20 0 136 0 15419 5 11 1 297 78 271 2 267 5134 6 43 406 2 565 5 0 5120 59 0 
924 2 269 3443 54 32 1260 93 208 438 289 1 1376 148 2 2 13 193 624 22 6263 3393 24 1 1 9 0 8 3129 39 2 0 25 1 136 1 15632 3 15 1 301 77 281 1 264 5088 4 38 407 2 522 3 2 5051 86 2 
925 1 264 3522 49 46 1280 94 220 423 284 0 1330 130 4 2 11 191 615 28 6160 3477 25 2 1 7 0 2 3140 39 0 0 20 0 129 1 15593 3 10 0 306 72 274 0 243 5112 4 39 414 0 575 2 2 5063 72 2 
926 2 256 3509 40 47 1282 84 219 428 312 0 1343 144 3 3 10 187 653 28 6111 3437 19 1 1 7 0 5 3157 37 2 0 22 0 130 1 15659 4 15 0 326 78 289 3 252 5080 5 36 356 2 570 5 1 5055 71 0 
927 2 241 3395 53 38 1289 94 211 399 294 1 1361 132 3 2 10 190 645 23 6215 3466 18 2 0 13 0 7 3179 42 1 1 17 2 141 1 15521 2 12 1 278 83 294 3 245 5161 1 34 414 1 589 3 1 5067 90 1 
928 2 253 3534 50 49 1275 88 216 426 287 1 1305 122 6 3 8 188 644 23 6147 3389 15 2 0 7 1 4 3171 34 2 1 22 2 120 2 15569 7 10 1 300 76 285 2 258 5156 3 48 390 1 601 1 1 5071 69 0 
929 2 254 3386 47 44 1309 81 228 434 300 2 1380 140 5 1 13 185 627 18 6187 3471 21 2 0 5 1 6 3092 37 1 1 19 2 127 0 15526 2 8 0 311 80 288 1 246 5201 6 40 375 1 594 1 2 5063 78 1 
930 2 244 3466 51 45 1306 96 204 443 302 2 1347 135 6 1 9 201 655 23 6220 3438 16 2 1 8 1 7 3107 37 3 0 27 1 130 1 15504 5 13 1 303 77 266 3 263 5139 5 33 390 0 572 4 0 5105 66 2 
931 2 264 3447 53 49 1290 86 212 413 307 1 1338 130 3 2 10 212 662 24 6190 3417 20 0 0 7 1 5 3164 43 2 1 24 1 106 1 15681 5 13 1 308 73 298 3 250 5068 5 37 380 0 564 1 1 5057 70 1 
932 0 236 3467 47 44 1300 95 208 445 303 2 1358 141 5 2 12 173 652 19 6164 3500 24 1 1 9 0 4 3150 39 2 1 23 1 111 1 15515 4 10 1 312 73 293 3 240 5103 5 47 398 0 583 4 2 5089 78 0 
933 1 244 3533 38 48 1262 98 204 439 303 2 1345 140 5 0 13 190 664 25 6102 3451 22 2 0 9 1 7 3143 33 1 0 21 1 123 1 15668 3 13 1 300 77 280 1 252 5066 4 43 381 1 573 5 1 5079 75 1 
934 1 252 3492 51 41 1300 89 204 430 300 1 1349 141 4 3 12 212 610 17 6128 3495 21 2 0 5 1 6 3082 35 2 0 22 1 134 2 15574 3 14 1 298 76 271 1 248 5148 6 49 399 0 563 6 1 5089 78 1 
935 2 264 3470 43 42 1275 68 228 422 306 0 1329 124 7 1 11 203 645 18 6118 3402 24 1 0 10 0 5 3169 41 2 0 23 1 136 3 15663 3 14 0 311 65 273 2 250 5114 5 44 404 2 614 2 2 5030 74 1 
936 3 260 3468 51 49 1285 81 206 403 294 1 1380 135 3 2 8 202 652 15 6171 3499 20 3 1 7 0 4 3129 40 1 1 24 2 123 2 15605 4 9 0 309 72 270 3 249 5118 5 36 398 0 562 5 1 5045 76 1 
937 2 233 3483 49 38 1343 90 205 417 292 1 1328 136 4 1 10 181 624 24 6138 3485 18 3 0 9 1 6 3159 39 2 0 23 1 121 2 15647 7 14 0 292 64 282 1 252 5105 5 36 370 1 562 5 2 5083 76 1 
938 2 258 3502 48 45 1283 88 203 430 288 0 1366 144 6 1 13 193 612 20 6146 3475 22 1 1 8 0 2 3173 40 0 0 21 0 121 1 15654 2 8 1 290 77 263 0 263 5081 4 46 411 1 580 1 1 5036 77 1 
939 2 229 3509 47 38 1278 84 197 432 295 1 1345 129 6 1 12 173 649 28 6104 3468 17 2 0 7 1 4 3212 41 3 0 21 2 119 3 15712 4 13 0 303 80 283 3 235 5120 6 32 381 1 586 2 1 4990 79 0 
940 2 246 3480 49 42 1294 91 209 447 296 1 1297 135 6 2 10 192 639 18 6161 3475 22 1 0 9 1 6 3127 42 3 1 17 1 134 1 15624 6 13 1 304 74 267 1 261 5084 6 40 377 2 574 1 1 5099 80 2 
941 2 257 3504 44 53 1268 85 225 436 279 2 1327 143 4 3 15 202 629 26 6175 3464 28 0 1 7 1 4 3174 39 2 1 26 2 121 0 15608 4 6 0 302 83 284 0 254 5086 5 38 365 1 562 5 1 5046 81 2 
942 1 230 3531 53 50 1322 87 213 395 289 1 1370 142 3 3 10 189 623 24 6196 3388 19 1 1 7 1 7 3086 42 3 1 24 2 121 1 15617 5 11 1 306 73 291 0 248 5101 7 42 410 2 600 3 1 5076 84 2 
943 1 253 3409 42 48 1299 77 226 419 281 2 1335 136 6 3 10 205 647 26 6165 3461 21 2 1 7 1 5 3148 38 3 0 25 2 120 2 15649 3 14 1 313 73 283 2 241 5101 7 43 405 2 563 5 1 5061 79 2 
944 1 261 3432 47 38 1282 79 202 437 288 2 1347 116 6 3 13 185 616 15 6142 3455 23 2 1 9 1 6 3195 43 3 0 22 2 128 2 15655 3 10 1 305 82 276 1 267 5130 5 45 375 1 576 3 2 5080 74 1 
945 1 254 3452 48 46 1296 80 189 465 299 1 1392 145 7 2 11 199 612 22 6117 3505 19 2 0 8 1 5 3160 42 2 0 24 1 131 1 15506 4 12 1 291 80 291 2 238 5103 4 34 399 2 582 5 1 5090 74 1 
946 2 265 3482 47 39 1279 81 227 413 308 0 1350 128 4 2 7 203 648 18 6158 3470 22 0 0 9 1 4 3185 44 0 0 24 0 131 0 15585 5 10 0 304 73 269 1 249 5050 4 38 405 0 581 5 1 5079 84 0 
947 0 232 3547 40 36 1277 95 216 434 298 1 1326 144 6 1 9 195 611 22 6136 3409 17 2 1 6 0 2 3123 44 2 1 22 2 131 1 15603 4 14 1 307 73 309 2 271 5116 2 43 393 0 585 3 0 5086 81 0 
948 1 253 3500 48 45 1316 89 210 427 300 0 1294 136 5 1 13 199 632 17 6130 3429 23 1 1 9 0 0 3164 42 2 1 14 2 128 2 15641 4 15 1 291 76 293 3 256 5104 7 48 403 0 567 4 2 5077 66 1 
949 1 242 3470 45 36 1352 80 212 435 293 1 1308 131 5 2 13 180 630 22 6216 3542 22 2 1 9 0 4 3174 28 3 1 19 1 115 3 15425 6 12 1 297 70 306 0 228 5107 5 41 400 1 594 5 1 5092 70 1 
950 2 247 3515 43 42 1288 84 191 420 310 2 1325 132 4 2 11 205 622 28 6151 3426 21 3 0 6 1 6 3132 44 2 1 18 1 114 1 15585 4 9 0 287 89 289 2 254 5140 5 29 399 1 571 3 1 5123 66 2 
951 1 262 3433 48 40 1265 85 221 414 294 1 1388 129 3 3 11 193 631 16 6151 3451 20 3 1 5 1 5 3218 42 1 0 20 1 126 2 15646 6 14 0 310 83 258 1 247 5052 6 42 401 1 557 6 2 5057 83 2 
952 1 228 3460 47 35 1286 93 203 419 297 2 1373 124 4 2 9 196 637 18 6271 3443 18 2 0 7 0 4 3177 35 1 1 18 2 112 2 15587 5 13 0 308 78 306 1 245 5011 3 36 388 1 595 2 1 5099 78 0 
953 2 245 3462 42 45 1287 89 217 415 298 1 1309 139 6 1 10 193 604 25 6234 3501 22 3 0 9 1 1 3127 36 1 0 23 1 125 2 15540 4 16 0 305 73 269 2 268 5096 5 41 404 1 610 5 2 5094 93 1 
954 3 259 3424 40 41 1295 93 223 390 291 2 1315 130 3 1 11 210 623 18 6206 3475 15 2 0 9 0 6 3201 38 2 0 22 0 128 2 15513 7 12 0 313 78 285 3 249 5112 4 32 401 1 582 3 0 5125 79 2 
955 2 258 3458 39 44 1285 87 213 440 303 2 1324 131 6 1 11 188 620 21 6074 3461 17 0 0 7 0 6 3168 41 1 1 23 1 133 3 15655 5 13 1 296 76 286 2 247 5142 2 35 372 1 591 5 0 5100 69 1 
956 1 241 3448 45 42 1303 86 233 446 292 2 1338 136 7 1 9 190 636 21 6107 3485 22 0 0 4 1 5 3189 37 3 1 16 2 130 3 15587 1 9 1 298 72 278 2 258 5122 4 35 378 2 561 3 2 5090 83 1 
957 2 263 3469 44 33 1327 94 192 433 304 2 1359 143 3 2 11 209 637 20 6172 3476 23 1 1 6 1 8 3145 40 2 1 22 2 125 2 15531 5 11 1 288 80 296 1 251 5129 6 38 387 1 552 5 1 5051 76 2 
958 3 255 3481 41 41 1275 95 219 416 265 2 1323 136 6 2 12 221 630 23 6132 3462 21 1 0 8 1 2 3197 37 2 1 31 1 129 2 15596 6 11 1 299 80 285 3 257 5088 6 40 376 2 560 1 0 5084 78 2 
959 2 260 3455 38 43 1305 88 205 431 311 2 1352 150 5 1 10 196 640 19 6134 3425 19 2 1 5 0 3 3140 37 1 0 22 1 130 3 15593 4 14 1 316 85 285 2 269 4982 4 41 413 1 584 1 0 5152 73 1 
960 3 239 3433 38 43 1263 94 214 441 291 2 1322 131 2 2 9 190 628 20 6201 3467 21 2 1 6 1 4 3174 41 0 1 19 2 117 2 15694 7 14 0 317 76 263 2 249 5080 6 38 395 1 577 5 0 5058 78 1 
961 1 258 3457 41 37 1265 82 216 460 290 1 1328 133 3 2 9 196 667 11 6199 3440 20 0 1 8 0 6 3221 40 2 1 23 1 109 3 15467 5 10 0 306 77 287 2 243 5151 5 41 400 1 572 2 1 5094 79 1 
962 1 255 3461 52 41 1272 86 225 454 296 2 1348 133 2 1 10 197 646 24 6174 3439 22 2 1 7 1 4 3167 46 1 0 20 2 123 0 15536 5 13 0 299 73 274 1 261 5039 6 34 374 1 600 3 0 5171 74 1 
963 1 235 3439 47 41 1314 95 214 433 311 1 1334 127 4 2 12 192 667 23 6118 3417 15 2 0 12 1 3 3216 45 1 1 26 1 124 3 15550 6 11 1 320 83 270 0 267 5099 6 38 402 2 573 7 0 5108 67 1 
964 1 265 3507 54 43 1324 81 200 457 264 2 1357 137 3 2 13 176 662 22 6054 3429 20 1 1 8 0 6 3197 50 1 1 12 0 137 3 15567 4 14 1 315 74 298 2 283 5035 4 39 413 1 574 6 1 5062 87 0 
965 2 261 3466 48 43 1307 94 232 410 300 1 1358 136 3 0 10 198 612 27 6169 3452 23 3 1 6 1 4 3142 33 2 0 23 1 127 2 15525 4 12 1 283 75 280 0 254 5093 1 35 387 1 574 4 0 5185 81 2 
966 1 242 3451 44 42 1341 85 196 403 282 0 1353 133 3 1 10 176 637 24 6245 3448 21 3 1 7 1 4 3109 38 1 1 23 1 133 3 15640 2 11 1 302 84 284 3 249 5118 1 48 395 1 590 5 0 4990 75 0 
967 1 250 3520 46 43 1293 86 207 397 297 0 1331 149 5 0 8 202 645 24 6171 3468 19 3 1 9 1 7 3137 38 1 0 22 2 130 2 15606 5 13 0 311 84 290 0 238 5097 7 34 397 1 556 7 1 5058 67 2 
968 2 254 3431 54 41 1315 105 209 444 299 1 1351 139 5 2 9 209 624 24 6191 3359 23 0 1 7 1 6 3152 38 1 0 23 0 118 3 15539 2 18 0 291 80 303 2 249 5099 3 39 387 1 570 6 0 5136 84 1 
969 0 255 3424 49 41 1247 81 209 443 287 1 1362 130 6 1 10 190 645 25 6136 3442 18 0 1 10 0 6 3194 30 2 1 21 1 133 1 15649 6 14 0 301 81 287 1 259 5133 2 42 419 2 626 0 2 4967 74 1 
970 1 232 3456 41 38 1254 83 222 451 289 2 1333 142 4 2 13 192 648 21 6120 3451 16 3 0 11 0 5 3142 41 0 1 26 2 140 0 15650 5 14 1 301 71 284 2 253 5139 4 30 375 1 583 6 2 5114 84 0 
971 2 243 3498 40 43 1323 84 212 422 286 2 1359 141 4 2 10 174 623 21 6140 3498 23 2 0 5 1 9 3181 41 2 1 14 1 122 0 15543 4 12 0 293 87 251 1 264 5129 3 44 382 1 570 4 2 5045 82 0 
972 3 258 3486 48 49 1303 88 232 423 287 1 1318 135 3 2 12 194 646 27 6233 3384 23 1 1 8 1 8 3133 37 1 1 18 2 134 3 15576 2 14 1 310 64 299 1 254 5089 4 42 399 1 569 4 1 5045 79 1 
